Flight_Date,Year,Month,Month_Name,Year_Month,Airport_ICAO,Airport_Name,Country,IFR_Departures,Total_Delay_Minutes
2023-02-03,2023,2,February,2023-02,LFMN,Nice-Côte d’Azur,France,145.0,902.0
2023-02-03,2023,2,February,2023-02,LFPG,Paris - Charles-de-Gaulle,France,581.0,7844.0
2023-02-03,2023,2,February,2023-02,LFPO,Paris - Orly,France,263.0,1690.0
2023-02-03,2023,2,February,2023-02,LFSB,Bâle-Mulhouse,France,76.0,354.0
2023-02-03,2023,2,February,2023-02,LGAV,Athens,Greece,237.0,1726.0
2023-02-03,2023,2,February,2023-02,LHBP,Budapest - Ferihegy,Hungary,144.0,2907.42
2023-02-03,2023,2,February,2023-02,LICC,Catania,Italy,86.0,836.0
2023-02-03,2023,2,February,2023-02,LIMC,Milan - Malpensa,Italy,245.0,3189.65
2023-02-03,2023,2,February,2023-02,LIME,Bergamo,Italy,135.0,2088.0
2023-02-03,2023,2,February,2023-02,LIMF,Torino Caselle,Italy,51.0,309.0
2023-02-03,2023,2,February,2023-02,LIML,Milan - Linate,Italy,141.0,925.33
2023-02-03,2023,2,February,2023-02,LIPE,Bologna,Italy,89.0,646.12
2023-02-03,2023,2,February,2023-02,LIPZ,Venice,Italy,98.0,1019.0
2023-02-03,2023,2,February,2023-02,LIRA,Rome - Ciampino,Italy,53.0,503.0
2023-02-03,2023,2,February,2023-02,LIRF,Rome - Fiumicino,Italy,289.0,2421.0
2023-02-03,2023,2,February,2023-02,LIRN,Naples,Italy,100.0,1790.0
2023-02-03,2023,2,February,2023-02,LJLJ,Ljubljana,Slovenia,27.0,414.03
2023-02-03,2023,2,February,2023-02,LKPR,Prague,Czech Republic,122.0,1411.0
2023-02-03,2023,2,February,2023-02,LMML,Malta,Malta,57.0,1378.0
2023-02-03,2023,2,February,2023-02,LOWW,Vienna,Austria,289.0,3818.0
2023-02-03,2023,2,February,2023-02,LPFR,Faro,Portugal,43.0,217.92
2023-02-03,2023,2,February,2023-02,LPPR,Porto,Portugal,126.0,932.01
2023-02-03,2023,2,February,2023-02,LPPT,Lisbon,Portugal,293.0,3438.55
2023-02-03,2023,2,February,2023-02,LROP,Bucharest - Otopeni,Romania,146.0,1908.0
2023-02-03,2023,2,February,2023-02,LSGG,Geneva,Switzerland,242.0,2878.01
2023-02-03,2023,2,February,2023-02,LSZH,Zürich,Switzerland,289.0,3063.13
2023-02-03,2023,2,February,2023-02,LTFM,Istanbul,Türkiye,668.0,11667.0
2023-02-03,2023,2,February,2023-02,LZIB,Bratislava,Slovakia,23.0,612.0
2023-02-04,2023,2,February,2023-02,EBBR,Brussels,Belgium,157.0,2173.0
2023-02-04,2023,2,February,2023-02,EBCI,Brussels - Charleroi,Belgium,69.0,438.0
2023-02-04,2023,2,February,2023-02,EDDB,Berlin - Brandenburg,Germany,169.0,2579.75
2023-02-04,2023,2,February,2023-02,EDDC,Dresden,Germany,11.0,77.0
2023-02-04,2023,2,February,2023-02,EDDE,Erfurt,Germany,1.0,0.0
2023-02-04,2023,2,February,2023-02,EDDF,Frankfurt,Germany,494.0,15948.93
2023-02-04,2023,2,February,2023-02,EDDG,Muenster-Osnabrueck,Germany,23.0,62.41
2023-02-04,2023,2,February,2023-02,EDDH,Hamburg,Germany,97.0,1759.68
2023-02-04,2023,2,February,2023-02,EDDK,Cologne-Bonn,Germany,81.0,1547.65
2023-02-04,2023,2,February,2023-02,EDDL,Dusseldorf,Germany,117.0,1488.68
2023-02-04,2023,2,February,2023-02,EDDM,Munich,Germany,300.0,2612.0
2023-02-04,2023,2,February,2023-02,EDDN,Nuremberg,Germany,41.0,1170.0
2023-02-04,2023,2,February,2023-02,EDDP,Leipzig-Halle,Germany,67.0,684.44
2023-02-04,2023,2,February,2023-02,EDDS,Stuttgart,Germany,55.0,427.0
2023-02-04,2023,2,February,2023-02,EDDV,Hanover,Germany,41.0,865.6
2023-02-04,2023,2,February,2023-02,EDDW,Bremen,Germany,17.0,34.24
2023-02-04,2023,2,February,2023-02,EETN,Tallinn,Estonia,34.0,564.0
2023-02-04,2023,2,February,2023-02,EFHK,Helsinki - Vantaa,Finland,164.0,1762.27
2023-02-04,2023,2,February,2023-02,EGBB,Birmingham,United Kingdom,95.0,1915.58
2023-02-04,2023,2,February,2023-02,EGGD,Bristol,United Kingdom,86.0,938.0
2023-02-04,2023,2,February,2023-02,EGGW,London - Luton,United Kingdom,144.0,2172.0
2023-02-04,2023,2,February,2023-02,EGKK,London - Gatwick,United Kingdom,238.0,2307.0
2023-02-04,2023,2,February,2023-02,EGLC,London - City,United Kingdom,21.0,92.0
2023-02-04,2023,2,February,2023-02,EGLL,London - Heathrow,United Kingdom,557.0,5323.0
2023-02-04,2023,2,February,2023-02,EGNT,Newcastle,United Kingdom,42.0,354.0
2023-02-04,2023,2,February,2023-02,EGPD,Aberdeen,United Kingdom,25.0,479.0
2023-02-04,2023,2,February,2023-02,EGPF,Glasgow,United Kingdom,64.0,234.0
2023-02-04,2023,2,February,2023-02,EGPH,Edinburgh,United Kingdom,102.0,1247.0
2023-02-04,2023,2,February,2023-02,EGSS,London - Stansted,United Kingdom,227.0,1920.0
2023-02-04,2023,2,February,2023-02,EHAM,Amsterdam - Schiphol,Netherlands,465.0,5255.91
2023-02-04,2023,2,February,2023-02,EICK,Cork,Ireland,54.0,340.0
2023-02-04,2023,2,February,2023-02,EIDW,Dublin,Ireland,269.0,3609.0
2023-02-04,2023,2,February,2023-02,EKCH,Copenhagen - Kastrup,Denmark,195.0,3306.22
2023-02-04,2023,2,February,2023-02,ELLX,Luxembourg,Luxembourg,71.0,1164.0
2023-02-04,2023,2,February,2023-02,ENGM,Oslo - Gardermoen,Norway,129.0,1893.0
2023-02-04,2023,2,February,2023-02,EPWA,Warszawa - Chopina,Poland,164.0,2888.03
2023-02-04,2023,2,February,2023-02,ESGG,Göteborg,Sweden,59.0,4236.0
2023-02-04,2023,2,February,2023-02,ESSA,Stockholm - Arlanda,Sweden,155.0,2718.62
2023-02-04,2023,2,February,2023-02,EVRA,Riga,Latvia,58.0,401.0
2023-02-04,2023,2,February,2023-02,GCFV,Fuerteventura,Spain,88.0,1188.6
2023-02-04,2023,2,February,2023-02,GCLP,Gran Canaria,Spain,223.0,3283.0
2023-02-04,2023,2,February,2023-02,GCRR,Lanzarote,Spain,105.0,969.0
2023-02-04,2023,2,February,2023-02,GCTS,Tenerife Sur - Reina Sofia,Spain,138.0,1658.0
2023-02-04,2023,2,February,2023-02,GCXO,Tenerife North,Spain,81.0,327.0
2023-02-04,2023,2,February,2023-02,LBSF,Sofia,Bulgaria,79.0,1329.0
2023-02-04,2023,2,February,2023-02,LDZA,Zagreb,Croatia,47.0,181.0
2023-02-04,2023,2,February,2023-02,LEAL,Alicante,Spain,95.0,841.0
2023-02-04,2023,2,February,2023-02,LEBB,Bilbao,Spain,43.0,167.0
2023-02-04,2023,2,February,2023-02,LEBL,Barcelona,Spain,334.0,3453.0
2023-02-04,2023,2,February,2023-02,LEIB,Ibiza,Spain,40.0,198.0
2023-02-04,2023,2,February,2023-02,LEMD,Madrid - Barajas,Spain,433.0,4075.0
2023-02-04,2023,2,February,2023-02,LEMG,Málaga,Spain,150.0,1491.0
2023-02-04,2023,2,February,2023-02,LEPA,Palma de Mallorca,Spain,141.0,2412.0
2023-02-04,2023,2,February,2023-02,LEVC,Valencia,Spain,71.0,790.0
2023-02-04,2023,2,February,2023-02,LEZL,Sevilla,Spain,62.0,294.0
2023-02-04,2023,2,February,2023-02,LFBO,Toulouse-Blagnac,France,65.0,705.0
2023-02-04,2023,2,February,2023-02,LFLL,Lyon-Saint-Exupéry,France,102.0,2431.0
2023-02-04,2023,2,February,2023-02,LFML,Marseille-Provence,France,101.0,894.0
2023-02-04,2023,2,February,2023-02,LFMN,Nice-Côte d’Azur,France,103.0,945.0
2023-02-04,2023,2,February,2023-02,LFPG,Paris - Charles-de-Gaulle,France,509.0,8896.0
2023-02-04,2023,2,February,2023-02,LFPO,Paris - Orly,France,219.0,2602.0
2023-02-04,2023,2,February,2023-02,LFSB,Bâle-Mulhouse,France,60.0,809.0
2023-02-04,2023,2,February,2023-02,LGAV,Athens,Greece,199.0,1466.0
2023-02-04,2023,2,February,2023-02,LHBP,Budapest - Ferihegy,Hungary,97.0,1337.3
2023-02-04,2023,2,February,2023-02,LICC,Catania,Italy,64.0,491.0
2023-02-04,2023,2,February,2023-02,LIMC,Milan - Malpensa,Italy,194.0,2553.7
2023-02-04,2023,2,February,2023-02,LIME,Bergamo,Italy,122.0,1114.0
2023-02-04,2023,2,February,2023-02,LIMF,Torino Caselle,Italy,66.0,885.0
2023-02-04,2023,2,February,2023-02,LIML,Milan - Linate,Italy,104.0,291.0
2023-02-04,2023,2,February,2023-02,LIPE,Bologna,Italy,64.0,776.88
2023-02-04,2023,2,February,2023-02,LIPZ,Venice,Italy,70.0,628.0
2023-02-04,2023,2,February,2023-02,LIRA,Rome - Ciampino,Italy,42.0,325.0
2023-02-04,2023,2,February,2023-02,LIRF,Rome - Fiumicino,Italy,251.0,1182.0
2023-02-04,2023,2,February,2023-02,LIRN,Naples,Italy,78.0,776.0
2023-02-04,2023,2,February,2023-02,LJLJ,Ljubljana,Slovenia,18.0,426.39
2023-02-04,2023,2,February,2023-02,LKPR,Prague,Czech Republic,84.0,906.0
2023-02-04,2023,2,February,2023-02,LMML,Malta,Malta,59.0,531.0
2023-02-04,2023,2,February,2023-02,LOWW,Vienna,Austria,207.0,2041.0
2023-02-04,2023,2,February,2023-02,LPFR,Faro,Portugal,43.0,306.28
2023-02-04,2023,2,February,2023-02,LPPR,Porto,Portugal,106.0,451.19
2023-02-04,2023,2,February,2023-02,LPPT,Lisbon,Portugal,276.0,3120.76
2023-02-04,2023,2,February,2023-02,LROP,Bucharest - Otopeni,Romania,111.0,1200.0
2023-02-04,2023,2,February,2023-02,LSGG,Geneva,Switzerland,249.0,3968.87
2023-02-04,2023,2,February,2023-02,LSZH,Zürich,Switzerland,242.0,3019.7
2023-02-04,2023,2,February,2023-02,LTFM,Istanbul,Türkiye,635.0,10125.0
2023-02-04,2023,2,February,2023-02,LZIB,Bratislava,Slovakia,10.0,64.0
2023-02-05,2023,2,February,2023-02,EBBR,Brussels,Belgium,217.0,2791.0
2023-02-05,2023,2,February,2023-02,EBCI,Brussels - Charleroi,Belgium,81.0,1094.0
2023-02-05,2023,2,February,2023-02,EDDB,Berlin - Brandenburg,Germany,202.0,2606.85
2023-02-05,2023,2,February,2023-02,EDDC,Dresden,Germany,11.0,33.0
2023-02-05,2023,2,February,2023-02,EDDE,Erfurt,Germany,4.0,30.0
2023-02-05,2023,2,February,2023-02,EDDF,Frankfurt,Germany,522.0,11011.31
2023-02-05,2023,2,February,2023-02,EDDG,Muenster-Osnabrueck,Germany,13.0,4.84
2023-02-05,2023,2,February,2023-02,EDDH,Hamburg,Germany,117.0,1771.1
2023-02-05,2023,2,February,2023-02,EDDK,Cologne-Bonn,Germany,71.0,892.12
2023-02-05,2023,2,February,2023-02,EDDL,Dusseldorf,Germany,138.0,1444.75
2023-02-05,2023,2,February,2023-02,EDDM,Munich,Germany,371.0,4177.0
2023-02-05,2023,2,February,2023-02,EDDN,Nuremberg,Germany,36.0,1040.0
2023-02-05,2023,2,February,2023-02,EDDP,Leipzig-Halle,Germany,79.0,495.08
2023-02-05,2023,2,February,2023-02,EDDR,Saarbruecken,Germany,4.0,7.0
2023-02-05,2023,2,February,2023-02,EDDS,Stuttgart,Germany,73.0,1158.0
2023-02-05,2023,2,February,2023-02,EDDV,Hanover,Germany,36.0,566.18
2023-02-05,2023,2,February,2023-02,EDDW,Bremen,Germany,24.0,385.13
2023-02-05,2023,2,February,2023-02,EETN,Tallinn,Estonia,43.0,794.0
2023-02-05,2023,2,February,2023-02,EFHK,Helsinki - Vantaa,Finland,184.0,1888.49
2023-02-05,2023,2,February,2023-02,EGBB,Birmingham,United Kingdom,93.0,1384.84
2023-02-05,2023,2,February,2023-02,EGGD,Bristol,United Kingdom,94.0,853.0
2023-02-05,2023,2,February,2023-02,EGGW,London - Luton,United Kingdom,159.0,1594.0
2023-02-05,2023,2,February,2023-02,EGKK,London - Gatwick,United Kingdom,310.0,3430.0
2023-02-05,2023,2,February,2023-02,EGLC,London - City,United Kingdom,46.0,324.0
2023-02-05,2023,2,February,2023-02,EGLL,London - Heathrow,United Kingdom,587.0,7223.0
2023-02-05,2023,2,February,2023-02,EGNT,Newcastle,United Kingdom,35.0,160.0
2023-02-05,2023,2,February,2023-02,EGPD,Aberdeen,United Kingdom,38.0,202.0
2023-02-05,2023,2,February,2023-02,EGPF,Glasgow,United Kingdom,69.0,691.0
2023-02-05,2023,2,February,2023-02,EGPH,Edinburgh,United Kingdom,132.0,4379.0
2023-02-05,2023,2,February,2023-02,EGSS,London - Stansted,United Kingdom,225.0,2217.0
2023-02-05,2023,2,February,2023-02,EHAM,Amsterdam - Schiphol,Netherlands,510.0,8409.6
2023-02-05,2023,2,February,2023-02,EICK,Cork,Ireland,69.0,551.0
2023-02-05,2023,2,February,2023-02,EIDW,Dublin,Ireland,294.0,4018.0
2023-02-05,2023,2,February,2023-02,EKCH,Copenhagen - Kastrup,Denmark,255.0,5267.24
2023-02-05,2023,2,February,2023-02,ELLX,Luxembourg,Luxembourg,80.0,1633.0
2023-02-05,2023,2,February,2023-02,ENGM,Oslo - Gardermoen,Norway,267.0,3550.0
2023-02-05,2023,2,February,2023-02,EPWA,Warszawa - Chopina,Poland,189.0,2842.23
2023-02-05,2023,2,February,2023-02,ESGG,Göteborg,Sweden,50.0,1067.0
2023-02-05,2023,2,February,2023-02,ESSA,Stockholm - Arlanda,Sweden,238.0,4998.46
2023-02-05,2023,2,February,2023-02,EVRA,Riga,Latvia,72.0,1112.0
2023-02-05,2023,2,February,2023-02,GCFV,Fuerteventura,Spain,62.0,698.0
2023-02-05,2023,2,February,2023-02,GCLP,Gran Canaria,Spain,190.0,1890.0
2023-02-05,2023,2,February,2023-02,GCRR,Lanzarote,Spain,97.0,693.0
2023-02-05,2023,2,February,2023-02,GCTS,Tenerife Sur - Reina Sofia,Spain,131.0,1643.0
2023-02-05,2023,2,February,2023-02,GCXO,Tenerife North,Spain,92.0,950.1
2023-02-05,2023,2,February,2023-02,LBSF,Sofia,Bulgaria,79.0,1615.0
2023-02-05,2023,2,February,2023-02,LDZA,Zagreb,Croatia,48.0,424.0
2023-02-05,2023,2,February,2023-02,LEAL,Alicante,Spain,92.0,499.0
2023-02-05,2023,2,February,2023-02,LEBB,Bilbao,Spain,50.0,238.0
2023-02-05,2023,2,February,2023-02,LEBL,Barcelona,Spain,374.0,4027.0
2023-02-05,2023,2,February,2023-02,LEIB,Ibiza,Spain,50.0,195.83
2023-02-05,2023,2,February,2023-02,LEMD,Madrid - Barajas,Spain,493.0,4596.0
2023-02-05,2023,2,February,2023-02,LEMG,Málaga,Spain,153.0,1465.0
2023-02-05,2023,2,February,2023-02,LEPA,Palma de Mallorca,Spain,156.0,906.0
2023-02-05,2023,2,February,2023-02,LEVC,Valencia,Spain,96.0,1075.0
2023-02-05,2023,2,February,2023-02,LEZL,Sevilla,Spain,83.0,451.0
2023-02-05,2023,2,February,2023-02,LFBO,Toulouse-Blagnac,France,85.0,723.0
2023-02-05,2023,2,February,2023-02,LFLL,Lyon-Saint-Exupéry,France,123.0,1933.0
2023-02-05,2023,2,February,2023-02,LFML,Marseille-Provence,France,104.0,814.0
2023-02-05,2023,2,February,2023-02,LFMN,Nice-Côte d’Azur,France,144.0,1119.0
2023-02-05,2023,2,February,2023-02,LFPG,Paris - Charles-de-Gaulle,France,540.0,9043.0
2023-02-05,2023,2,February,2023-02,LFPO,Paris - Orly,France,262.0,3676.0
2023-02-05,2023,2,February,2023-02,LFSB,Bâle-Mulhouse,France,66.0,450.0
2023-02-05,2023,2,February,2023-02,LGAV,Athens,Greece,218.0,2371.0
2023-02-05,2023,2,February,2023-02,LHBP,Budapest - Ferihegy,Hungary,117.0,1820.23
2023-02-05,2023,2,February,2023-02,LICC,Catania,Italy,80.0,2372.0
2023-02-05,2023,2,February,2023-02,LIMC,Milan - Malpensa,Italy,231.0,3256.99
2023-02-05,2023,2,February,2023-02,LIME,Bergamo,Italy,141.0,2330.0
2023-02-05,2023,2,February,2023-02,LIMF,Torino Caselle,Italy,72.0,908.0
2023-02-05,2023,2,February,2023-02,LIML,Milan - Linate,Italy,123.0,760.0
2023-02-05,2023,2,February,2023-02,LIPE,Bologna,Italy,76.0,853.96
2023-02-05,2023,2,February,2023-02,LIPZ,Venice,Italy,91.0,1387.0
2023-02-05,2023,2,February,2023-02,LIRA,Rome - Ciampino,Italy,41.0,359.0
2023-02-05,2023,2,February,2023-02,LIRF,Rome - Fiumicino,Italy,287.0,3091.0
2023-02-05,2023,2,February,2023-02,LIRN,Naples,Italy,87.0,797.0
2023-02-05,2023,2,February,2023-02,LJLJ,Ljubljana,Slovenia,14.0,156.2
2023-02-05,2023,2,February,2023-02,LKPR,Prague,Czech Republic,116.0,1683.0
2023-02-05,2023,2,February,2023-02,LMML,Malta,Malta,60.0,977.0
2023-02-05,2023,2,February,2023-02,LOWW,Vienna,Austria,254.0,2569.0
2023-02-05,2023,2,February,2023-02,LPFR,Faro,Portugal,36.0,197.08
2023-02-05,2023,2,February,2023-02,LPPR,Porto,Portugal,125.0,984.94
2023-02-05,2023,2,February,2023-02,LPPT,Lisbon,Portugal,281.0,3803.31
2023-02-05,2023,2,February,2023-02,LROP,Bucharest - Otopeni,Romania,124.0,1885.0
2023-02-05,2023,2,February,2023-02,LSGG,Geneva,Switzerland,271.0,4172.5
2023-02-05,2023,2,February,2023-02,LSZH,Zürich,Switzerland,271.0,3617.26
2023-02-05,2023,2,February,2023-02,LTFM,Istanbul,Türkiye,523.0,16552.0
2023-02-05,2023,2,February,2023-02,LZIB,Bratislava,Slovakia,19.0,158.0
2023-02-06,2023,2,February,2023-02,EBBR,Brussels,Belgium,209.0,3446.0
2023-02-06,2023,2,February,2023-02,EBCI,Brussels - Charleroi,Belgium,73.0,590.0
2023-02-06,2023,2,February,2023-02,EDDB,Berlin - Brandenburg,Germany,207.0,6117.48
2023-02-06,2023,2,February,2023-02,EDDC,Dresden,Germany,14.0,151.0
2023-02-06,2023,2,February,2023-02,EDDF,Frankfurt,Germany,508.0,12587.07
2023-02-06,2023,2,February,2023-02,EDDG,Muenster-Osnabrueck,Germany,18.0,81.4
2023-02-06,2023,2,February,2023-02,EDDH,Hamburg,Germany,125.0,988.85
2023-02-06,2023,2,February,2023-02,EDDK,Cologne-Bonn,Germany,129.0,2135.19
2023-02-06,2023,2,February,2023-02,EDDL,Dusseldorf,Germany,142.0,1700.93
2023-02-06,2023,2,February,2023-02,EDDM,Munich,Germany,382.0,3414.0
2023-02-06,2023,2,February,2023-02,EDDN,Nuremberg,Germany,39.0,687.0
2023-02-06,2023,2,February,2023-02,EDDP,Leipzig-Halle,Germany,73.0,537.64
2023-02-06,2023,2,February,2023-02,EDDR,Saarbruecken,Germany,6.0,18.0
2023-02-06,2023,2,February,2023-02,EDDS,Stuttgart,Germany,84.0,1535.0
2023-02-06,2023,2,February,2023-02,EDDV,Hanover,Germany,45.0,520.07
2023-02-06,2023,2,February,2023-02,EDDW,Bremen,Germany,32.0,247.19
2023-02-06,2023,2,February,2023-02,EETN,Tallinn,Estonia,47.0,578.0
2023-02-06,2023,2,February,2023-02,EFHK,Helsinki - Vantaa,Finland,189.0,1862.44
2023-02-06,2023,2,February,2023-02,EGBB,Birmingham,United Kingdom,92.0,887.06
2023-02-06,2023,2,February,2023-02,EGGD,Bristol,United Kingdom,83.0,303.0
2023-02-06,2023,2,February,2023-02,EGGW,London - Luton,United Kingdom,156.0,1385.0
2023-02-06,2023,2,February,2023-02,EGKK,London - Gatwick,United Kingdom,258.0,2048.0
2023-02-06,2023,2,February,2023-02,EGLC,London - City,United Kingdom,90.0,939.0
2023-02-06,2023,2,February,2023-02,EGLL,London - Heathrow,United Kingdom,587.0,6551.0
2023-02-06,2023,2,February,2023-02,EGNT,Newcastle,United Kingdom,35.0,138.0
2023-02-06,2023,2,February,2023-02,EGPD,Aberdeen,United Kingdom,67.0,1318.0
2023-02-06,2023,2,February,2023-02,EGPF,Glasgow,United Kingdom,87.0,566.0
2023-02-06,2023,2,February,2023-02,EGPH,Edinburgh,United Kingdom,135.0,1328.0
2023-02-06,2023,2,February,2023-02,EGSS,London - Stansted,United Kingdom,228.0,3094.0
2023-02-06,2023,2,February,2023-02,EHAM,Amsterdam - Schiphol,Netherlands,523.0,13302.0
2023-02-06,2023,2,February,2023-02,EICK,Cork,Ireland,68.0,559.0
2023-02-06,2023,2,February,2023-02,EIDW,Dublin,Ireland,263.0,3165.0
2023-02-06,2023,2,February,2023-02,EKCH,Copenhagen - Kastrup,Denmark,287.0,5382.9
2023-02-06,2023,2,February,2023-02,ELLX,Luxembourg,Luxembourg,88.0,841.0
2023-02-06,2023,2,February,2023-02,ENGM,Oslo - Gardermoen,Norway,279.0,4194.0
2023-02-06,2023,2,February,2023-02,EPWA,Warszawa - Chopina,Poland,188.0,3793.96
2023-02-06,2023,2,February,2023-02,ESGG,Göteborg,Sweden,61.0,914.0
2023-02-06,2023,2,February,2023-02,ESSA,Stockholm - Arlanda,Sweden,244.0,3670.11
2023-02-06,2023,2,February,2023-02,EVRA,Riga,Latvia,80.0,938.0
2023-02-06,2023,2,February,2023-02,GCFV,Fuerteventura,Spain,64.0,496.0
2023-02-06,2023,2,February,2023-02,GCLP,Gran Canaria,Spain,171.0,1050.0
2023-02-06,2023,2,February,2023-02,GCRR,Lanzarote,Spain,75.0,595.0
2023-02-06,2023,2,February,2023-02,GCTS,Tenerife Sur - Reina Sofia,Spain,86.0,497.0
2023-02-06,2023,2,February,2023-02,GCXO,Tenerife North,Spain,78.0,787.0
2023-02-06,2023,2,February,2023-02,LBSF,Sofia,Bulgaria,66.0,1554.0
2023-02-06,2023,2,February,2023-02,LDZA,Zagreb,Croatia,57.0,453.0
2023-02-06,2023,2,February,2023-02,LEAL,Alicante,Spain,86.0,506.0
2023-02-06,2023,2,February,2023-02,LEBB,Bilbao,Spain,52.0,190.0
2023-02-06,2023,2,February,2023-02,LEBL,Barcelona,Spain,375.0,4408.0
2023-02-06,2023,2,February,2023-02,LEIB,Ibiza,Spain,38.0,159.0
2023-02-06,2023,2,February,2023-02,LEMD,Madrid - Barajas,Spain,503.0,4071.0
2023-02-06,2023,2,February,2023-02,LEMG,Málaga,Spain,140.0,1565.0
2023-02-06,2023,2,February,2023-02,LEPA,Palma de Mallorca,Spain,138.0,695.0
2023-02-06,2023,2,February,2023-02,LEVC,Valencia,Spain,88.0,879.0
2023-02-06,2023,2,February,2023-02,LEZL,Sevilla,Spain,74.0,620.0
2023-02-06,2023,2,February,2023-02,LFBO,Toulouse-Blagnac,France,103.0,1062.0
2023-02-06,2023,2,February,2023-02,LFLL,Lyon-Saint-Exupéry,France,126.0,1377.0
2023-02-06,2023,2,February,2023-02,LFML,Marseille-Provence,France,131.0,1747.0
2023-02-06,2023,2,February,2023-02,LFMN,Nice-Côte d’Azur,France,134.0,1513.0
2023-02-06,2023,2,February,2023-02,LFPG,Paris - Charles-de-Gaulle,France,535.0,8101.0
2023-02-06,2023,2,February,2023-02,LFPO,Paris - Orly,France,259.0,2660.0
2023-02-06,2023,2,February,2023-02,LFSB,Bâle-Mulhouse,France,71.0,1019.0
2023-02-06,2023,2,February,2023-02,LGAV,Athens,Greece,228.0,5409.0
2023-02-06,2023,2,February,2023-02,LHBP,Budapest - Ferihegy,Hungary,127.0,2324.56
2023-02-06,2023,2,February,2023-02,LICC,Catania,Italy,81.0,930.0
2023-02-06,2023,2,February,2023-02,LIMC,Milan - Malpensa,Italy,251.0,4039.87
2023-02-06,2023,2,February,2023-02,LIME,Bergamo,Italy,131.0,2749.0
2023-02-06,2023,2,February,2023-02,LIMF,Torino Caselle,Italy,42.0,392.0
2023-02-06,2023,2,February,2023-02,LIML,Milan - Linate,Italy,161.0,992.0
2023-02-06,2023,2,February,2023-02,LIPE,Bologna,Italy,86.0,1230.26
2023-02-06,2023,2,February,2023-02,LIPZ,Venice,Italy,89.0,831.0
2023-02-06,2023,2,February,2023-02,LIRA,Rome - Ciampino,Italy,66.0,733.0
2023-02-06,2023,2,February,2023-02,LIRF,Rome - Fiumicino,Italy,294.0,2701.0
2023-02-06,2023,2,February,2023-02,LIRN,Naples,Italy,93.0,1826.0
2023-02-06,2023,2,February,2023-02,LJLJ,Ljubljana,Slovenia,33.0,167.29
2023-02-06,2023,2,February,2023-02,LKPR,Prague,Czech Republic,114.0,1545.0
2023-02-06,2023,2,February,2023-02,LMML,Malta,Malta,61.0,1650.0
2023-02-06,2023,2,February,2023-02,LOWW,Vienna,Austria,247.0,4011.0
2023-02-06,2023,2,February,2023-02,LPFR,Faro,Portugal,44.0,311.82
2023-02-06,2023,2,February,2023-02,LPPR,Porto,Portugal,124.0,1144.23
2023-02-06,2023,2,February,2023-02,LPPT,Lisbon,Portugal,278.0,3741.27
2023-02-06,2023,2,February,2023-02,LROP,Bucharest - Otopeni,Romania,140.0,3180.0
2023-02-06,2023,2,February,2023-02,LSGG,Geneva,Switzerland,214.0,1853.65
2023-02-06,2023,2,February,2023-02,LSZH,Zürich,Switzerland,267.0,3085.66
2023-02-06,2023,2,February,2023-02,LTFM,Istanbul,Türkiye,545.0,25234.0
2023-02-06,2023,2,February,2023-02,LZIB,Bratislava,Slovakia,17.0,162.0
2023-02-07,2023,2,February,2023-02,EBBR,Brussels,Belgium,204.0,3518.0
2023-02-07,2023,2,February,2023-02,EBCI,Brussels - Charleroi,Belgium,54.0,793.0
2023-02-07,2023,2,February,2023-02,EDDB,Berlin - Brandenburg,Germany,178.0,3624.31
2023-02-07,2023,2,February,2023-02,EDDC,Dresden,Germany,14.0,30.0
2023-02-07,2023,2,February,2023-02,EDDE,Erfurt,Germany,3.0,0.0
2023-02-07,2023,2,February,2023-02,EDDF,Frankfurt,Germany,465.0,8808.49
2023-02-07,2023,2,February,2023-02,EDDG,Muenster-Osnabrueck,Germany,47.0,191.32
2023-02-07,2023,2,February,2023-02,EDDH,Hamburg,Germany,116.0,1658.69
2023-02-07,2023,2,February,2023-02,EDDK,Cologne-Bonn,Germany,139.0,2712.15
2023-02-07,2023,2,February,2023-02,EDDL,Dusseldorf,Germany,136.0,2657.83
2023-02-07,2023,2,February,2023-02,EDDM,Munich,Germany,336.0,4435.0
2023-02-07,2023,2,February,2023-02,EDDN,Nuremberg,Germany,36.0,556.6
2023-02-07,2023,2,February,2023-02,EDDP,Leipzig-Halle,Germany,115.0,4228.09
2023-02-07,2023,2,February,2023-02,EDDR,Saarbruecken,Germany,7.0,23.0
2023-02-07,2023,2,February,2023-02,EDDS,Stuttgart,Germany,81.0,1017.0
2023-02-07,2023,2,February,2023-02,EDDV,Hanover,Germany,40.0,1002.81
2023-02-07,2023,2,February,2023-02,EDDW,Bremen,Germany,29.0,240.27
2023-02-07,2023,2,February,2023-02,EETN,Tallinn,Estonia,40.0,494.0
2023-02-07,2023,2,February,2023-02,EFHK,Helsinki - Vantaa,Finland,183.0,1445.73
2023-02-07,2023,2,February,2023-02,EGBB,Birmingham,United Kingdom,75.0,1154.92
2023-02-07,2023,2,February,2023-02,EGGD,Bristol,United Kingdom,62.0,349.0
2023-02-07,2023,2,February,2023-02,EGGW,London - Luton,United Kingdom,122.0,1624.0
2023-02-07,2023,2,February,2023-02,EGKK,London - Gatwick,United Kingdom,200.0,4246.0
2023-02-07,2023,2,February,2023-02,EGLC,London - City,United Kingdom,54.0,2007.0
2023-02-07,2023,2,February,2023-02,EGLL,London - Heathrow,United Kingdom,530.0,17960.0
